DATE/TIME,CODE,SPACE,FLOOR,EVENT
1/29/2023 9:39:53 AM,SI52ZC02BSF/DC03 ,027009052,SF/DC03 TP1,Occupied
1/29/2023 9:39:46 AM,SI52ZC02BSF/DC03 ,027009052,SF/DC03 TP1,Vacant
1/29/2023 9:39:36 AM,SI52ZC02BSF/DC03 ,027009052,SF/DC03 TP1,Occupied
1/29/2023 9:39:35 AM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Vacant
1/29/2023 9:39:35 AM,SI59ZC01BSF/DC03 ,027008059,SF/DC03 TP1,Occupied
1/29/2023 9:39:29 AM,SI54ZC02BSF/DC03 ,027009054,SF/DC03 TP1,Occupied
1/29/2023 9:39:26 AM,SI70ZC01BSF/DC03 ,027008070,SF/DC03 TP1,Occupied
1/29/2023 9:38:51 AM,SI61ZC02BSF/DC03 ,027009061,SF/DC03 TP1,Occupied
1/29/2023 9:38:23 AM,SI62ZC01BSF/DC03 ,027008062,SF/DC03 TP1,Occupied
1/29/2023 9:38:23 AM,SI31ZC01BSF/DC03 ,027008031,SF/DC03 TP1,Occupied
1/29/2023 9:37:31 AM,SI56ZC01BSF/DC03 ,027008056,SF/DC03 TP1,Occupied
1/29/2023 9:37:20 PM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Vacant
1/29/2023 9:37:18 AM,SI14ZC02ASF/DC03 ,027007014,SF/DC03 TP1,Occupied
1/29/2023 9:37:09 PM,SI69ZC01BSF/DC03 ,027008069,SF/DC03 TP1,Occupied
1/29/2023 9:36:37 AM,SI55ZC01BSF/DC03 ,027008055,SF/DC03 TP1,Occupied
1/29/2023 9:36:33 AM,SI18ZC02BSF/DC03 ,027009018,SF/DC03 TP1,Occupied
1/29/2023 9:36:24 AM,SI32ZC01BSF/DC03 ,027008032,SF/DC03 TP1,Occupied
1/29/2023 9:36:20 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Occupied
1/29/2023 9:36:18 AM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
1/29/2023 9:36:09 AM,SI15ZC02ASF/DC03 ,027007015,SF/DC03 TP1,Occupied
1/29/2023 9:35:44 AM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Occupied
1/29/2023 9:35:38 AM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Vacant
1/29/2023 9:35:29 AM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Occupied
1/29/2023 9:35:25 AM,SI53ZC02ASF/DC03 ,027007053,SF/DC03 TP1,Occupied
1/29/2023 9:35:24 AM,SI39ZC02BSF/DC03 ,027009039,SF/DC03 TP1,Occupied
1/29/2023 9:35:24 AM,SI32ZC02BSF/DC03 ,027009032,SF/DC03 TP1,Occupied
1/29/2023 9:35:14 AM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Occupied
1/29/2023 9:35:13 AM,SI39ZC02BSF/DC03 ,027009039,SF/DC03 TP1,Vacant
1/29/2023 9:35:05 AM,SI39ZC02BSF/DC03 ,027009039,SF/DC03 TP1,Occupied
1/29/2023 9:35:05 AM,SI69ZC02BSF/DC03 ,027009069,SF/DC03 TP1,Occupied
1/29/2023 9:34:41 AM,SI57ZC01BSF/DC03 ,027008057,SF/DC03 TP1,Occupied
1/29/2023 9:34:29 AM,SI17ZC02BSF/DC03 ,027009017,SF/DC03 TP1,Occupied
1/29/2023 9:34:22 AM,SI54ZC01BSF/DC03 ,027008054,SF/DC03 TP1,Occupied
1/29/2023 9:34:22 AM,SI35ZC01BSF/DC03 ,027008035,SF/DC03 TP1,Occupied
1/29/2023 9:34:21 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Vacant
1/29/2023 9:33:50 AM,SI57ZC02ASF/DC03 ,027007057,SF/DC03 TP1,Occupied
1/29/2023 9:33:42 AM,SI69ZC02ASF/DC03 ,027007069,SF/DC03 TP1,Occupied
1/29/2023 9:33:41 AM,SI35ZC02BSF/DC03 ,027009035,SF/DC03 TP1,Vacant
1/29/2023 9:33:38 AM,SI53ZC01BSF/DC03 ,027008053,SF/DC03 TP1,Occupied
1/29/2023 9:33:31 AM,SI59ZC02ASF/DC03 ,027007059,SF/DC03 TP1,Occupied
1/29/2023 9:33:30 AM,SI45ZC01ASF/DC03 ,027006045,SF/DC03 TP1,Occupied
1/29/2023 9:33:26 AM,SI35ZC02BSF/DC03 ,027009035,SF/DC03 TP1,Occupied
1/29/2023 9:33:04 AM,SI16ZC02ASF/DC03 ,027007016,SF/DC03 TP1,Occupied
1/29/2023 9:32:46 AM,SI52ZC01BSF/DC03 ,027008052,SF/DC03 TP1,Occupied
1/29/2023 9:32:33 AM,SI37ZC01BSF/DC03 ,027008037,SF/DC03 TP1,Occupied
1/29/2023 9:32:26 AM,SI65ZC02ASF/DC03 ,027007065,SF/DC03 TP1,Occupied
1/29/2023 9:32:04 AM,SI03ZC01BSF/DC03 ,027008003,SF/DC03 TP1,Occupied
1/29/2023 9:31:28 AM,SI46ZC01ASF/DC03 ,027006046,SF/DC03 TP1,Occupied
1/29/2023 9:30:23 AM,SI57ZC02BSF/DC03 ,027009057,SF/DC03 TP1,Occupied
1/29/2023 9:30:07 PM,SI25ZC01BSF/DC03 ,027008025,SF/DC03 TP1,Vacant
1/29/2023 9:29:48 PM,SI25ZC01BSF/DC03 ,027008025,SF/DC03 TP1,Occupied
1/29/2023 9:29:42 AM,SI16ZC02BSF/DC03 ,027009016,SF/DC03 TP1,Occupied
1/29/2023 9:29:40 AM,SI70ZC02ASF/DC03 ,027007070,SF/DC03 TP1,Occupied
1/29/2023 9:29:30 AM,SI48ZC02ASF/DC03 ,027007048,SF/DC03 TP1,Occupied
1/29/2023 9:29:26 AM,SI27ZC01BSF/DC03 ,027008027,SF/DC03 TP1,Occupied
1/29/2023 9:29:01 AM,SI30ZC01BSF/DC03 ,027008030,SF/DC03 TP1,Occupied
1/29/2023 9:28:54 AM,SI46ZC02ASF/DC03 ,027007046,SF/DC03 TP1,Occupied
1/29/2023 9:28:53 AM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Occupied
1/29/2023 9:28:52 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Occupied
1/29/2023 9:28:41 AM,SI66ZC02BSF/DC03 ,027009066,SF/DC03 TP1,Occupied
1/29/2023 9:28:38 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Vacant
1/29/2023 9:28:36 AM,SI39ZC01BSF/DC03 ,027008039,SF/DC03 TP1,Occupied
1/29/2023 9:28:21 AM,SI51ZC01BSF/DC03 ,027008051,SF/DC03 TP1,Occupied
1/29/2023 9:28:20 AM,SI62ZC02BSF/DC03 ,027009062,SF/DC03 TP1,Occupied
1/29/2023 9:27:54 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/29/2023 9:27:46 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Vacant
1/29/2023 9:27:42 AM,SI54ZC02ASF/DC03 ,027007054,SF/DC03 TP1,Occupied
1/29/2023 9:27:42 AM,SI10ZC02BSF/DC03 ,027009010,SF/DC03 TP1,Occupied
1/29/2023 9:27:41 AM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/29/2023 9:27:17 AM,SI63ZC02BSF/DC03 ,027009063,SF/DC03 TP1,Occupied
1/29/2023 9:27:08 AM,SI42ZC01ASF/DC03 ,027006042,SF/DC03 TP1,Occupied
1/29/2023 9:26:55 AM,SI29ZC01BSF/DC03 ,027008029,SF/DC03 TP1,Occupied
1/29/2023 9:26:53 AM,SI49ZC01BSF/DC03 ,027008049,SF/DC03 TP1,Occupied
1/29/2023 9:26:23 AM,SI40ZC01BSF/DC03 ,027008040,SF/DC03 TP1,Occupied
1/29/2023 9:25:49 AM,SI67ZC02BSF/DC03 ,027009067,SF/DC03 TP1,Occupied
1/29/2023 9:25:38 AM,SI44ZC01ASF/DC03 ,027006044,SF/DC03 TP1,Occupied
1/29/2023 9:25:16 AM,SI51ZC02ASF/DC03 ,027007051,SF/DC03 TP1,Occupied
1/29/2023 9:25:03 AM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Vacant
1/29/2023 9:24:48 AM,SI68ZC02BSF/DC03 ,027009068,SF/DC03 TP1,Occupied
1/29/2023 9:24:46 AM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Occupied
1/29/2023 9:24:32 AM,SI04ZC01BSF/DC03 ,027008004,SF/DC03 TP1,Occupied
1/29/2023 9:24:26 AM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Occupied
1/29/2023 9:24:20 AM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/29/2023 9:24:18 AM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Vacant
1/29/2023 9:24:11 AM,SI48ZC01BSF/DC03 ,027008048,SF/DC03 TP1,Occupied
1/29/2023 9:23:48 AM,SI26ZC01BSF/DC03 ,027008026,SF/DC03 TP1,Occupied
1/29/2023 9:23:30 AM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Occupied
1/29/2023 9:23:24 AM,SI11ZC02BSF/DC03 ,027009011,SF/DC03 TP1,Occupied
1/29/2023 9:23:05 AM,SI13ZC01ASF/DC03 ,027006013,SF/DC03 TP1,Occupied
1/29/2023 9:22:52 AM,SI14ZC02BSF/DC03 ,027009014,SF/DC03 TP1,Occupied
1/29/2023 9:22:37 AM,SI28ZC01BSF/DC03 ,027008028,SF/DC03 TP1,Occupied
1/29/2023 9:22:21 AM,SI64ZC02ASF/DC03 ,027007064,SF/DC03 TP1,Occupied
1/29/2023 9:22:20 AM,SI02ZC01BSF/DC03 ,027008002,SF/DC03 TP1,Occupied
1/29/2023 9:22:20 AM,SI01ZC01BSF/DC03 ,027008001,SF/DC03 TP1,Occupied
1/29/2023 9:21:44 AM,SI54ZC01ASF/DC03 ,027006054,SF/DC03 TP1,Occupied
1/29/2023 9:21:34 AM,SI25ZC01BSF/DC03 ,027008025,SF/DC03 TP1,Occupied
1/29/2023 9:21:27 AM,SI35ZC01ASF/DC03 ,027006035,SF/DC03 TP1,Occupied
1/29/2023 9:21:01 AM,SI47ZC01BSF/DC03 ,027008047,SF/DC03 TP1,Occupied
1/29/2023 9:20:58 AM,SI05ZC01BSF/DC03 ,027008005,SF/DC03 TP1,Occupied
1/29/2023 9:20:53 AM,SI18ZC01ASF/DC03 ,027006018,SF/DC03 TP1,Occupied
1/29/2023 9:20:11 PM,SI57ZC02BSF/DC03 ,027009057,SF/DC03 TP1,Vacant
1/29/2023 9:20:03 AM,SI72ZC02ASF/DC03 ,027007072,SF/DC03 TP1,Occupied
1/29/2023 9:20:00 AM,SI64ZC02BSF/DC03 ,027009064,SF/DC03 TP1,Occupied
1/29/2023 9:19:59 PM,SI57ZC02BSF/DC03 ,027009057,SF/DC03 TP1,Occupied
1/29/2023 9:19:54 AM,SI57ZC01ASF/DC03 ,027006057,SF/DC03 TP1,Occupied
1/29/2023 9:19:45 AM,SI36ZC01BSF/DC03 ,027008036,SF/DC03 TP1,Occupied
1/29/2023 9:19:41 AM,SI41ZC02BSF/DC03 ,027009041,SF/DC03 TP1,Occupied
1/29/2023 9:19:34 AM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Occupied
1/29/2023 9:19:26 PM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Vacant
1/29/2023 9:19:13 PM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Occupied
1/29/2023 9:19:07 AM,SI24ZC01BSF/DC03 ,027008024,SF/DC03 TP1,Occupied
1/29/2023 9:18:59 AM,SI12ZC02BSF/DC03 ,027009012,SF/DC03 TP1,Occupied
1/29/2023 9:18:21 AM,SI13ZC02BSF/DC03 ,027009013,SF/DC03 TP1,Occupied
1/29/2023 9:18:21 AM,SI43ZC01ASF/DC03 ,027006043,SF/DC03 TP1,Occupied
1/29/2023 9:18:21 AM,SI41ZC01ASF/DC03 ,027006041,SF/DC03 TP1,Occupied
1/29/2023 9:18:18 AM,SI46ZC01BSF/DC03 ,027008046,SF/DC03 TP1,Occupied
1/29/2023 9:17:48 AM,SI14ZC01ASF/DC03 ,027006014,SF/DC03 TP1,Occupied
1/29/2023 9:16:41 AM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Occupied
1/29/2023 9:16:35 AM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Vacant
1/29/2023 9:16:22 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Vacant
1/29/2023 9:16:20 AM,SI12ZC01ASF/DC03 ,027006012,SF/DC03 TP1,Occupied
1/29/2023 9:16:13 AM,SI23ZC01BSF/DC03 ,027008023,SF/DC03 TP1,Occupied
1/29/2023 9:16:09 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Occupied
1/29/2023 9:15:56 AM,SI44ZC01BSF/DC03 ,027008044,SF/DC03 TP1,Occupied
1/29/2023 9:15:20 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Occupied
1/29/2023 9:15:16 AM,SI74ZC02ASF/DC03 ,027007074,SF/DC03 TP1,Occupied
1/29/2023 9:15:12 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Vacant
1/29/2023 9:15:01 AM,SI43ZC01BSF/DC03 ,027008043,SF/DC03 TP1,Occupied
1/29/2023 9:14:44 AM,SI47ZC02ASF/DC03 ,027007047,SF/DC03 TP1,Occupied
1/29/2023 9:14:20 AM,SI10ZC01ASF/DC03 ,027006010,SF/DC03 TP1,Occupied
1/29/2023 9:14:10 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/29/2023 9:13:57 PM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Occupied
1/29/2023 9:13:49 AM,SI19ZC01ASF/DC03 ,027006019,SF/DC03 TP1,Occupied
1/29/2023 9:13:40 AM,SI09ZC01BSF/DC03 ,027008009,SF/DC03 TP1,Occupied
1/29/2023 9:13:39 AM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Vacant
1/29/2023 9:13:30 AM,SI09ZC02BSF/DC03 ,027009009,SF/DC03 TP1,Occupied
1/29/2023 9:12:33 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Vacant
1/29/2023 9:12:30 AM,SI45ZC01BSF/DC03 ,027008045,SF/DC03 TP1,Occupied
1/29/2023 9:12:28 AM,SI06ZC01BSF/DC03 ,027008006,SF/DC03 TP1,Occupied
1/29/2023 9:12:20 AM,SI73ZC01BSF/DC03 ,027008073,SF/DC03 TP1,Occupied
1/29/2023 9:11:59 AM,SI41ZC01BSF/DC03 ,027008041,SF/DC03 TP1,Occupied
1/29/2023 9:11:17 AM,SI20ZC01ASF/DC03 ,027006020,SF/DC03 TP1,Occupied
1/29/2023 9:10:43 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Vacant
1/29/2023 9:10:35 AM,SI07ZC01BSF/DC03 ,027008007,SF/DC03 TP1,Occupied
1/29/2023 9:10:31 PM,SI74ZC01BSF/DC03 ,027008074,SF/DC03 TP1,Occupied
1/29/2023 9:08:50 AM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Occupied
1/29/2023 9:08:40 AM,SI75ZC01BSF/DC03 ,027008075,SF/DC03 TP1,Occupied
1/29/2023 9:08:08 AM,SI75ZC02ASF/DC03 ,027007075,SF/DC03 TP1,Occupied
1/29/2023 9:07:36 AM,SI39ZC01ASF/DC03 ,027006039,SF/DC03 TP1,Occupied
1/29/2023 9:07:30 AM,SI60ZC02ASF/DC03 ,027007060,SF/DC03 TP1,Occupied
1/29/2023 9:07:22 AM,SI07ZC01ASF/DC03 ,027006007,SF/DC03 TP1,Occupied
1/29/2023 9:07:05 AM,SI37ZC01ASF/DC03 ,027006037,SF/DC03 TP1,Occupied
1/29/2023 9:06:19 AM,SI21ZC01ASF/DC03 ,027006021,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI43ZC02BSF/DC03 ,027009043,SF/DC03 TP1,Vacant
1/29/2023 9:06:18 AM,SI15ZC02BSF/DC03 ,027009015,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI42ZC02BSF/DC03 ,027009042,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI60ZC02BSF/DC03 ,027009060,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI07ZC02BSF/DC03 ,027009007,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI34ZC02BSF/DC03 ,027009034,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI58ZC02BSF/DC03 ,027009058,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI06ZC02BSF/DC03 ,027009006,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI21ZC02BSF/DC03 ,027009021,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI53ZC02BSF/DC03 ,027009053,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI65ZC02BSF/DC03 ,027009065,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI08ZC02BSF/DC03 ,027009008,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI36ZC02BSF/DC03 ,027009036,SF/DC03 TP1,Occupied
1/29/2023 9:06:18 AM,SI59ZC02BSF/DC03 ,027009059,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI02ZC01ASF/DC03 ,027006002,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI06ZC01ASF/DC03 ,027006006,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI15ZC01ASF/DC03 ,027006015,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI23ZC01ASF/DC03 ,027006023,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI27ZC01ASF/DC03 ,027006027,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI33ZC01ASF/DC03 ,027006033,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI40ZC01ASF/DC03 ,027006040,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI08ZC01BSF/DC03 ,027008008,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI13ZC01BSF/DC03 ,027008013,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI17ZC01BSF/DC03 ,027008017,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI22ZC01BSF/DC03 ,027008022,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI03ZC01ASF/DC03 ,027006003,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI08ZC01ASF/DC03 ,027006008,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI16ZC01ASF/DC03 ,027006016,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI24ZC01ASF/DC03 ,027006024,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI34ZC01ASF/DC03 ,027006034,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI49ZC01ASF/DC03 ,027006049,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI10ZC01BSF/DC03 ,027008010,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI14ZC01BSF/DC03 ,027008014,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI18ZC01BSF/DC03 ,027008018,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI38ZC01BSF/DC03 ,027008038,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI01ZC01ASF/DC03 ,027006001,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI05ZC01ASF/DC03 ,027006005,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI11ZC01ASF/DC03 ,027006011,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI22ZC01ASF/DC03 ,027006022,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI26ZC01ASF/DC03 ,027006026,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI30ZC01ASF/DC03 ,027006030,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI38ZC01ASF/DC03 ,027006038,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI56ZC01ASF/DC03 ,027006056,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI16ZC01BSF/DC03 ,027008016,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI20ZC01BSF/DC03 ,027008020,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI61ZC01BSF/DC03 ,027008061,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI17ZC01ASF/DC03 ,027006017,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI25ZC01ASF/DC03 ,027006025,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI29ZC01ASF/DC03 ,027006029,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI36ZC01ASF/DC03 ,027006036,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI55ZC01ASF/DC03 ,027006055,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI11ZC01BSF/DC03 ,027008011,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI19ZC01BSF/DC03 ,027008019,SF/DC03 TP1,Occupied
1/29/2023 9:06:17 AM,SI50ZC01BSF/DC03 ,027008050,SF/DC03 TP1,Occupied
1/29/2023 9:06:11 PM,SI69ZC02ASF/DC03 ,027007069,SF/DC03 TP1,Vacant
1/29/2023 9:06:05 PM,SI69ZC02ASF/DC03 ,027007069,SF/DC03 TP1,Occupied
1/29/2023 9:05:52 PM,SI33ZC02ASF/DC03 ,027007033,SF/DC03 TP1,Vacant
1/29/2023 9:05:46 PM,SI33ZC02ASF/DC03 ,027007033,SF/DC03 TP1,Occupied
1/29/2023 9:01:50 PM,SI33ZC02BSF/DC03 ,027009033,SF/DC03 TP1,Vacant
1/29/2023 9:01:35 PM,SI33ZC02BSF/DC03 ,027009033,SF/DC03 TP1,Occupied
1/29/2023 9:00:32 PM,SI25ZC02ASF/DC03 ,027007025,SF/DC03 TP1,Vacant
1/29/2023 9:00:24 PM,SI25ZC02ASF/DC03 ,027007025,SF/DC03 TP1,Occupied
1/29/2023 8:59:53 PM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Vacant
1/29/2023 8:59:40 PM,SI56ZC02ASF/DC03 ,027007056,SF/DC03 TP1,Occupied
1/29/2023 8:50:51 PM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Vacant
1/29/2023 8:50:43 PM,SI70ZC02BSF/DC03 ,027009070,SF/DC03 TP1,Occupied
1/29/2023 8:47:51 PM,SI27ZC02ASF/DC03 ,027007027,SF/DC03 TP1,Vacant
1/29/2023 8:47:34 PM,SI27ZC02ASF/DC03 ,027007027,SF/DC03 TP1,Occupied
1/29/2023 8:43:44 PM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Vacant
1/29/2023 8:43:38 PM,SI58ZC01BSF/DC03 ,027008058,SF/DC03 TP1,Occupied
1/29/2023 8:42:42 PM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Vacant
1/29/2023 8:42:25 PM,SI04ZC01ASF/DC03 ,027006004,SF/DC03 TP1,Occupied
1/29/2023 8:42:03 PM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Vacant
1/29/2023 8:41:57 PM,SI12ZC01BSF/DC03 ,027008012,SF/DC03 TP1,Occupied
1/29/2023 8:41:42 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Vacant
1/29/2023 8:41:34 PM,SI34ZC01BSF/DC03 ,027008034,SF/DC03 TP1,Occupied
1/29/2023 8:37:24 PM,SI45ZC01BSF/DC03 ,027008045,SF/DC03 TP1,Vacant
1/29/2023 8:37:15 PM,SI45ZC01BSF/DC03 ,027008045,SF/DC03 TP1,Occupied
1/29/2023 8:35:10 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Vacant
1/29/2023 8:34:55 PM,SI34ZC02ASF/DC03 ,027007034,SF/DC03 TP1,Occupied
1/29/2023 8:29:21 PM,SI75ZC01BSF/DC03 ,027008075,SF/DC03 TP1,Vacant
1/29/2023 8:29:13 PM,SI75ZC01BSF/DC03 ,027008075,SF/DC03 TP1,Occupied
1/29/2023 8:28:01 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Vacant
1/29/2023 8:27:52 PM,SI47ZC01ASF/DC03 ,027006047,SF/DC03 TP1,Occupied
1/29/2023 8:23:02 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Vacant
1/29/2023 8:22:45 PM,SI42ZC01BSF/DC03 ,027008042,SF/DC03 TP1,Occupied
1/29/2023 8:16:00 PM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Vacant
1/29/2023 8:15:39 PM,SI15ZC01BSF/DC03 ,027008015,SF/DC03 TP1,Occupied
1/29/2023 8:14:46 PM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Vacant
1/29/2023 8:14:31 PM,SI47ZC02BSF/DC03 ,027009047,SF/DC03 TP1,Occupied
1/29/2023 8:13:01 PM,SI09ZC01ASF/DC03 ,027006009,SF/DC03 TP1,Vacant
1/29/2023 8:10:20 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/29/2023 8:10:06 PM,SI66ZC02ASF/DC03 ,027007066,SF/DC03 TP1,Vacant
1/29/2023 8:10:03 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
1/29/2023 8:09:52 PM,SI21ZC01BSF/DC03 ,027008021,SF/DC03 TP1,Vacant
1/29/2023 8:09:49 PM,SI66ZC02ASF/DC03 ,027007066,SF/DC03 TP1,Occupied
1/29/2023 7:56:35 PM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Vacant
1/29/2023 7:56:25 PM,SI28ZC01ASF/DC03 ,027006028,SF/DC03 TP1,Occupied
1/29/2023 7:52:25 PM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Vacant
1/29/2023 7:52:16 PM,SI73ZC02ASF/DC03 ,027007073,SF/DC03 TP1,Occupied
1/29/2023 7:51:45 PM,SI19ZC02BSF/DC03 ,027009019,SF/DC03 TP1,Vacant
1/29/2023 7:51:35 PM,SI19ZC02BSF/DC03 ,027009019,SF/DC03 TP1,Occupied
1/29/2023 7:50:53 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Vacant
1/29/2023 7:50:45 PM,SI33ZC01BSF/DC03 ,027008033,SF/DC03 TP1,Occupied
